,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_x_cumsum_7,left_elbow_x_cumsum_8,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,left_elbow_y_cumsum_7,left_elbow_y_cumsum_8,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_x_cumsum_7,right_elbow_x_cumsum_8,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,right_elbow_y_cumsum_7,right_elbow_y_cumsum_8,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_x_cumsum_7,left_wrist_x_cumsum_8,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,left_wrist_y_cumsum_7,left_wrist_y_cumsum_8,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_x_cumsum_7,right_wrist_x_cumsum_8,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_wrist_y_cumsum_7,right_wrist_y_cumsum_8,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,right_forearm_r_cumsum_7,right_forearm_r_cumsum_8,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,left_forearm_r_cumsum_7,left_forearm_r_cumsum_8,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,right_forearm_angle_cumsum_7,right_forearm_angle_cumsum_8,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,left_forearm_angle_cumsum_7,left_forearm_angle_cumsum_8,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
2005,-0.013915,-0.015201,-0.014407,-0.010436,0.002118,0.013083,0.018302,0.024163,0.033125,0.079332,0.127998,0.164639,0.190353,0.209789,0.219166,0.213003,0.224044,0.216066,-0.000832,-0.000567,-0.000303,-0.009,-0.015239,-0.018415,-0.022007,-0.025637,-0.024314,-0.004802,-0.005218,-0.003857,0.003857,0.013499,0.015125,0.011457,0.011004,0.017772,0.000303,0.006201,0.022575,0.054981,0.075702,0.090563,0.103609,0.117486,0.131515,0.184945,0.27184,0.347921,0.409746,0.429863,0.435648,0.44771,0.44374,0.422565,-0.03354,-0.03199,-0.019663,-0.025184,-0.033049,-0.039137,-0.044695,-0.046057,-0.044922,-0.009983,-0.007374,0.01418,0.041973,0.074833,0.081034,0.075476,0.073963,0.078992,-0.005812,-0.002813,0.01734,0.037463,0.060652,0.065197,0.063296,0.06225,0.060509,0.094932,0.130184,0.165645,0.19734,0.1972,0.193279,0.210865,0.195406,0.181984,0.019545,0.018753,0.010507,0.008018,0.010221,0.014026,0.016577,0.013657,0.013879,-0.013621,-0.024558,-0.047999,-0.096352,-0.11035,-0.116312,-0.132768,-0.145668,-0.152612,0.027698,-1.025309,-0.002747,-1.038142,1,0,0,0,0,0,0,0,0,0,0
2006,-0.001312,-0.000502,0.00355,0.016362,0.027553,0.032878,0.038859,0.048005,0.061627,0.049664,0.087057,0.113298,0.133133,0.142703,0.136413,0.147681,0.139538,0.128656,0.00027,0.00054,-0.008335,-0.014702,-0.017944,-0.02161,-0.025314,-0.023964,-0.023308,-0.000424,0.000965,0.008837,0.018677,0.020336,0.016593,0.01613,0.023038,0.026974,0.00602,0.022729,0.0558,0.076947,0.092112,0.105426,0.119588,0.133904,0.136104,0.088678,0.166319,0.229413,0.249942,0.255846,0.268156,0.264104,0.242494,0.22127,0.001582,0.014162,0.008528,0.000502,-0.005711,-0.011384,-0.012773,-0.011615,-0.011577,0.002663,0.024658,0.053022,0.086556,0.092884,0.087212,0.085668,0.0908,0.088794,0.00306,0.023626,0.044163,0.067827,0.072465,0.070526,0.069458,0.067681,0.061734,0.035975,0.072164,0.104509,0.104367,0.100365,0.118311,0.102535,0.088838,0.07914,-0.000914,-0.010419,-0.013288,-0.010749,-0.006363,-0.003422,-0.006788,-0.006532,-0.005742,-0.012609,-0.039631,-0.095369,-0.111506,-0.118379,-0.137349,-0.15222,-0.160224,-0.141453,0.026524,-1.018094,-0.003447,-1.013524,1,0,0,0,0,0,0,0,0,0,0
2007,0.000823,0.004941,0.01796,0.029332,0.034743,0.040821,0.050115,0.063957,0.071996,0.037998,0.064663,0.084818,0.094543,0.088152,0.099602,0.091328,0.08027,0.070506,0.000274,-0.008745,-0.015215,-0.018509,-0.022234,-0.025998,-0.024626,-0.023959,-0.024116,0.001412,0.009411,0.019411,0.021097,0.017293,0.016823,0.023842,0.027841,0.027175,0.016979,0.050585,0.072074,0.087485,0.101013,0.115405,0.129953,0.132188,0.131953,0.078897,0.143011,0.163872,0.169872,0.182381,0.178264,0.156304,0.134737,0.10266,0.012784,0.007058,-0.001098,-0.007411,-0.013176,-0.014587,-0.013411,-0.013372,-0.013019,0.022352,0.051173,0.08525,0.091681,0.085916,0.084348,0.089563,0.087524,0.064271,0.020899,0.041767,0.065815,0.070528,0.068556,0.067471,0.065666,0.059623,0.03704,0.036775,0.069643,0.069498,0.065431,0.083668,0.067637,0.053719,0.043864,0.022263,-0.010635,-0.013846,-0.011004,-0.006097,-0.002807,-0.006572,-0.006286,-0.005403,-0.006271,-0.030234,-0.092597,-0.110652,-0.118342,-0.139567,-0.156205,-0.165161,-0.144158,-0.129515,0.025088,-0.998262,-0.001653,-0.985869,1,0,0,0,0,0,0,0,0,0,0
2008,0.004315,0.017958,0.029876,0.035547,0.041916,0.051656,0.066162,0.074586,0.082312,0.027944,0.049067,0.059258,0.05256,0.064559,0.055888,0.0443,0.034067,0.025643,-0.009452,-0.016232,-0.019684,-0.023588,-0.027533,-0.026095,-0.025396,-0.025561,-0.026588,0.008383,0.018862,0.020629,0.016643,0.01615,0.023506,0.027698,0.026999,0.026465,0.035218,0.057738,0.073888,0.088065,0.103147,0.118393,0.120736,0.120489,0.134913,0.067189,0.089052,0.095339,0.108448,0.104133,0.081121,0.058519,0.024903,0.001068,-0.006,-0.014547,-0.021164,-0.027205,-0.028684,-0.027451,-0.02741,-0.02704,-0.026794,0.030204,0.065916,0.072655,0.066614,0.06497,0.070436,0.068299,0.04393,0.031026,0.02187,0.047071,0.05201,0.049944,0.048807,0.046915,0.040582,0.016916,0.004559,0.034445,0.034293,0.030031,0.049143,0.032343,0.017757,0.007429,-0.015208,-0.03112,-0.004457,-0.000512,0.0063,0.010867,0.00564,0.006038,0.007264,0.006058,0.004085,-0.086573,-0.111636,-0.122311,-0.151776,-0.174873,-0.187305,-0.15815,-0.137821,-0.146423,0.023264,-0.988374,-0.014041,-0.966691,1,0,0,0,0,0,0,0,0,0,0
2009,0.013613,0.025504,0.031162,0.037517,0.047235,0.061709,0.070114,0.077823,0.082743,0.021075,0.031244,0.024561,0.036533,0.027882,0.016319,0.006109,-0.002296,-0.006888,-0.006765,-0.01021,-0.014105,-0.018041,-0.016606,-0.015909,-0.016073,-0.017098,-0.018205,0.010456,0.012219,0.008242,0.007749,0.015089,0.019271,0.018574,0.018041,0.017795,0.022469,0.038583,0.052729,0.067777,0.082989,0.085326,0.08508,0.099472,0.111773,0.021813,0.028087,0.041167,0.036861,0.0139,-0.008652,-0.042192,-0.065973,-0.061299,-0.008529,-0.01513,-0.021157,-0.022633,-0.021403,-0.021362,-0.020993,-0.020747,-0.021157,0.035631,0.042356,0.036328,0.034688,0.040141,0.038009,0.013695,0.00082,-0.005412,0.025145,0.030073,0.028011,0.026877,0.024989,0.01867,-0.004943,-0.017272,-0.02325,-0.000151,-0.004404,0.014665,-0.002097,-0.016651,-0.026955,-0.049542,-0.065418,-0.056681,0.003883,0.010589,0.015085,0.00994,0.010331,0.011538,0.010351,0.008409,0.007436,-0.024674,-0.035182,-0.064189,-0.086926,-0.099165,-0.070463,-0.050451,-0.05892,-0.071032,0.022881,-0.983982,-0.024464,-0.972749,1,0,0,0,0,0,0,0,0,0,0
2010,0.011594,0.017112,0.023309,0.032784,0.046897,0.055094,0.06261,0.067408,0.073005,0.009915,0.003398,0.015073,0.006637,-0.004638,-0.014593,-0.022789,-0.027267,-0.024308,-0.003358,-0.007157,-0.010995,-0.009595,-0.008916,-0.009076,-0.010075,-0.011155,-0.012274,0.001719,-0.002159,-0.002639,0.004518,0.008596,0.007916,0.007396,0.007157,0.007197,0.015712,0.029506,0.044179,0.059012,0.061291,0.061051,0.075084,0.087078,0.094355,0.006117,0.018871,0.014673,-0.007716,-0.029706,-0.06241,-0.085599,-0.081041,-0.055853,-0.006437,-0.012314,-0.013753,-0.012554,-0.012514,-0.012154,-0.011914,-0.012314,-0.012034,0.006557,0.00068,-0.00092,0.004398,0.002319,-0.02139,-0.033944,-0.040021,-0.023469,0.004805,0.002795,0.001689,-0.000151,-0.006313,-0.029337,-0.04136,-0.047188,-0.030659,-0.004146,0.014448,-0.001897,-0.016088,-0.026136,-0.048159,-0.063641,-0.055121,-0.033024,0.00562,0.009388,0.005076,0.005404,0.006415,0.005421,0.003793,0.002977,0.00162,-0.008807,-0.033117,-0.052173,-0.062429,-0.038375,-0.021603,-0.028701,-0.038852,-0.04337,0.022265,-1.000326,-0.030227,-0.997911,1,0,0,0,0,0,0,0,0,0,0
2011,0.005426,0.01152,0.020837,0.034716,0.042776,0.050167,0.054885,0.060389,0.062984,-0.006408,0.005072,-0.003224,-0.014311,-0.024101,-0.03216,-0.036564,-0.033654,-0.032672,-0.003735,-0.007509,-0.006133,-0.005465,-0.005622,-0.006605,-0.007667,-0.008767,-0.008885,-0.003814,-0.004285,0.002752,0.006762,0.006094,0.005583,0.005347,0.005386,0.005819,0.013564,0.027993,0.042579,0.04482,0.044584,0.058384,0.070179,0.077334,0.081187,0.012542,0.008414,-0.013603,-0.035227,-0.067388,-0.090191,-0.085709,-0.06094,-0.061962,-0.005779,-0.007195,-0.006015,-0.005976,-0.005622,-0.005386,-0.005779,-0.005504,-0.004718,-0.005779,-0.007352,-0.002123,-0.004167,-0.027482,-0.039827,-0.045803,-0.029526,-0.012974,-0.001976,-0.003064,-0.004874,-0.010933,-0.033575,-0.045397,-0.051129,-0.034874,-0.018742,0.018285,0.002212,-0.011743,-0.021624,-0.043281,-0.058505,-0.050127,-0.028398,-0.030466,0.003351,-0.000484,-0.000192,0.000707,-0.000177,-0.001625,-0.00235,-0.003556,-0.004371,-0.021617,-0.038562,-0.047683,-0.026293,-0.011379,-0.01769,-0.026717,-0.030735,-0.032503,0.021296,-1.016095,-0.032926,-0.99782,1,0,0,0,0,0,0,0,0,0,0
2012,0.006039,0.015273,0.029027,0.037014,0.044339,0.049015,0.05447,0.057041,0.055833,0.011377,0.003156,-0.007831,-0.017533,-0.02552,-0.029884,-0.027001,-0.026027,-0.023144,-0.00374,-0.002377,-0.001714,-0.00187,-0.002844,-0.003896,-0.004987,-0.005104,-0.005572,-0.000468,0.006507,0.010481,0.009819,0.009312,0.009078,0.009117,0.009546,0.009585,0.014299,0.028754,0.030975,0.030741,0.044417,0.056106,0.063197,0.067015,0.067912,-0.004091,-0.02591,-0.047339,-0.079211,-0.101809,-0.097367,-0.072821,-0.073834,-0.064366,-0.001403,-0.000234,-0.000195,0.000156,0.00039,0.0,0.000273,0.001052,0.002104,-0.001558,0.003624,0.001597,-0.021507,-0.033742,-0.039664,-0.023533,-0.00713,0.008922,-0.001078,-0.002872,-0.008876,-0.031314,-0.04303,-0.048711,-0.032602,-0.016615,-0.000577,-0.015929,-0.029758,-0.03955,-0.061012,-0.076099,-0.067797,-0.046262,-0.048313,-0.04184,-0.0036,-0.003326,-0.002482,-0.003312,-0.004671,-0.005352,-0.006484,-0.007249,-0.00899,-0.015907,-0.024469,-0.00439,0.009611,0.003686,-0.004788,-0.008559,-0.010219,-0.013834,0.020282,-1.031744,-0.033426,-1.007496,1,0,0,0,0,0,0,0,0,0,0
2013,0.008997,0.022396,0.030178,0.037315,0.04187,0.047184,0.04969,0.048513,0.047943,-0.00801,-0.018714,-0.028166,-0.035948,-0.0402,-0.037391,-0.036442,-0.033633,-0.034544,0.001329,0.001974,0.001822,0.000873,-0.000152,-0.001215,-0.001329,-0.001784,-0.002467,0.006795,0.010667,0.010021,0.009528,0.0093,0.009338,0.009756,0.009794,0.00968,0.014083,0.016247,0.016019,0.029343,0.040731,0.04764,0.05136,0.052233,0.048892,-0.021258,-0.042136,-0.073187,-0.095204,-0.090876,-0.066961,-0.067948,-0.058724,-0.068821,0.001139,0.001177,0.001518,0.001746,0.001367,0.001632,0.002391,0.003416,0.005466,0.005049,0.003075,-0.019436,-0.031355,-0.037125,-0.021409,-0.005428,0.010211,0.008427,-0.001748,-0.007598,-0.029458,-0.040873,-0.046407,-0.030713,-0.015137,0.000488,-0.001121,-0.013474,-0.023014,-0.043924,-0.058623,-0.050533,-0.029553,-0.031551,-0.025244,-0.03428,0.000228,0.000932,0.00024,-0.000892,-0.00146,-0.002403,-0.00304,-0.004491,-0.008096,-0.007134,0.009597,0.021262,0.016326,0.009265,0.006123,0.00474,0.001728,0.005782,0.018165,-1.029839,-0.02991,-0.997739,1,0,0,0,0,0,0,0,0,0,0
2014,0.013284,0.020999,0.028074,0.03259,0.037859,0.040342,0.039176,0.038611,0.039477,-0.010612,-0.019983,-0.027698,-0.031913,-0.029128,-0.028187,-0.025402,-0.026305,-0.02702,0.00064,0.000489,-0.000452,-0.001468,-0.002521,-0.002634,-0.003086,-0.003763,-0.004403,0.003839,0.003199,0.00271,0.002484,0.002521,0.002935,0.002973,0.00286,0.001731,0.002145,0.001919,0.015128,0.026418,0.033267,0.036956,0.037821,0.034509,0.036617,-0.020698,-0.051482,-0.073309,-0.069019,-0.04531,-0.046288,-0.037144,-0.047154,-0.053025,3.8e-05,0.000376,0.000602,0.000226,0.000489,0.001242,0.002258,0.00429,0.004779,-0.001957,-0.024273,-0.03609,-0.04181,-0.02623,-0.010387,0.005118,0.003349,0.002333,-0.0058,-0.027472,-0.038788,-0.044275,-0.028716,-0.013275,0.002216,0.000621,0.000763,-0.009458,-0.030188,-0.04476,-0.036741,-0.015941,-0.017922,-0.011669,-0.020627,-0.025841,0.000662,1.1e-05,-0.001055,-0.001588,-0.002477,-0.003076,-0.004442,-0.007835,-0.009215,0.015747,0.026727,0.022081,0.015435,0.012477,0.011176,0.008341,0.012157,0.011088,0.017622,-1.028101,-0.031962,-0.992932,1,0,0,0,0,0,0,0,0,0,0
2015,0.00768,0.014723,0.019219,0.024463,0.026936,0.025775,0.025213,0.026074,0.025325,-0.009328,-0.017008,-0.021204,-0.018432,-0.017495,-0.014723,-0.015622,-0.016334,-0.01727,-0.00015,-0.001086,-0.002098,-0.003147,-0.003259,-0.003709,-0.004383,-0.00502,-0.004945,-0.000637,-0.001124,-0.001349,-0.001311,-0.000899,-0.000862,-0.000974,-0.002098,-0.004196,-0.000225,0.012925,0.024164,0.030982,0.034653,0.035515,0.032218,0.034316,0.033717,-0.030645,-0.052373,-0.048102,-0.024501,-0.025475,-0.016371,-0.026336,-0.032181,-0.028584,0.000337,0.000562,0.000187,0.00045,0.001199,0.00221,0.004233,0.00472,0.00547,-0.022216,-0.033979,-0.039673,-0.024164,-0.008392,0.007043,0.005282,0.004271,0.003709,-0.021575,-0.03284,-0.038302,-0.022813,-0.007441,0.00798,0.006391,0.006533,0.008088,-0.020636,-0.035143,-0.02716,-0.006454,-0.008426,-0.002202,-0.011119,-0.016309,-0.01179,-0.000631,-0.001663,-0.002181,-0.003041,-0.003622,-0.004945,-0.008232,-0.009569,-0.010329,0.010637,0.006136,-0.000303,-0.003168,-0.004429,-0.007175,-0.003478,-0.004514,-0.004922,0.016932,-1.027007,-0.031337,-0.998045,1,0,0,0,0,0,0,0,0,0,0
2016,0.007061,0.011568,0.016825,0.019304,0.01814,0.017577,0.01844,0.017689,0.016863,-0.007699,-0.011906,-0.009126,-0.008187,-0.005408,-0.00631,-0.007023,-0.007962,-0.00815,-0.000939,-0.001953,-0.003005,-0.003117,-0.003568,-0.004244,-0.004882,-0.004807,-0.00477,-0.000488,-0.000714,-0.000676,-0.000263,-0.000225,-0.000338,-0.001465,-0.003568,-0.003868,0.013182,0.02445,0.031285,0.034965,0.035829,0.032524,0.034627,0.034027,0.031698,-0.021783,-0.017502,0.006159,0.005183,0.014309,0.004319,-0.00154,0.002066,-0.00308,0.000225,-0.00015,0.000113,0.000864,0.001878,0.003906,0.004394,0.005145,0.00691,-0.011793,-0.017502,-0.001953,0.013858,0.029332,0.027567,0.026553,0.025989,0.025088,-0.011293,-0.016769,-0.001241,0.014169,0.029628,0.028036,0.028178,0.029737,0.029189,-0.014543,-0.00654,0.014218,0.012241,0.018481,0.009541,0.004338,0.008869,0.003997,-0.001051,-0.001577,-0.002453,-0.003044,-0.00439,-0.007736,-0.009097,-0.00987,-0.012016,-0.004581,-0.011133,-0.014049,-0.015333,-0.018128,-0.014365,-0.015419,-0.015834,-0.013926,0.015425,-1.02616,-0.029002,-0.993688,1,0,0,0,0,0,0,0,0,0,0
2017,0.004517,0.009787,0.012272,0.011105,0.01054,0.011406,0.010653,0.009825,0.009637,-0.004216,-0.00143,-0.000489,0.002296,0.001393,0.000678,-0.000264,-0.000452,-0.001092,-0.001016,-0.00207,-0.002183,-0.002635,-0.003313,-0.003953,-0.003877,-0.00384,-0.003011,-0.000226,-0.000188,0.000226,0.000264,0.000151,-0.000979,-0.003087,-0.003388,-0.002372,0.011293,0.018144,0.021833,0.022699,0.019387,0.021495,0.020892,0.018558,0.017166,0.004291,0.028007,0.027028,0.036176,0.026162,0.02029,0.023904,0.018747,0.017881,-0.000376,-0.000113,0.00064,0.001656,0.003689,0.004178,0.004931,0.006701,0.008244,-0.005722,0.009863,0.025711,0.04122,0.039451,0.038434,0.03787,0.036966,0.044608,-0.005488,0.010075,0.025521,0.041016,0.03942,0.039563,0.041125,0.040576,0.047221,0.008022,0.028827,0.026846,0.0331,0.02414,0.018924,0.023465,0.018583,0.018424,-0.000535,-0.001425,-0.002025,-0.003394,-0.006794,-0.008177,-0.008963,-0.011143,-0.011781,-0.006659,-0.009623,-0.010927,-0.013767,-0.009944,-0.011015,-0.011436,-0.009497,-0.008199,0.013985,-1.033209,-0.027819,-0.993554,1,0,0,0,0,0,0,0,0,0,0
2018,0.005277,0.007765,0.006597,0.006031,0.006898,0.006144,0.005315,0.005126,0.002262,0.002789,0.003732,0.006521,0.005617,0.0049,0.003958,0.003769,0.003129,0.007011,-0.001055,-0.001169,-0.001621,-0.002299,-0.00294,-0.002865,-0.002827,-0.001998,0.000829,3.8e-05,0.000452,0.00049,0.000377,-0.000754,-0.002865,-0.003166,-0.002149,0.001922,0.00686,0.010555,0.011421,0.008104,0.010215,0.009612,0.007275,0.00588,0.00294,0.023748,0.022768,0.031927,0.021901,0.01602,0.019639,0.014475,0.013608,0.022391,0.000264,0.001018,0.002036,0.004071,0.004561,0.005315,0.007087,0.008632,0.010969,0.015606,0.031475,0.047005,0.045234,0.044216,0.04365,0.042746,0.050398,0.062535,0.015585,0.031051,0.046567,0.044969,0.045112,0.046676,0.046126,0.052781,0.060827,0.020833,0.01885,0.025112,0.01614,0.010917,0.015465,0.010575,0.010417,0.015313,-0.000898,-0.001505,-0.002886,-0.006319,-0.007715,-0.008508,-0.010709,-0.011353,-0.010293,-0.002992,-0.004308,-0.007176,-0.003316,-0.004397,-0.004823,-0.002865,-0.001554,-0.00178,0.012021,-1.044467,-0.025399,-1.002147,1,0,0,0,0,0,0,0,0,0,0
2019,0.002491,0.001321,0.000755,0.001623,0.000868,3.8e-05,-0.000151,-0.003019,-0.006,0.000943,0.003736,0.00283,0.002113,0.00117,0.000981,0.00034,0.004227,0.012793,-0.000113,-0.000566,-0.001245,-0.001887,-0.001811,-0.001774,-0.000943,0.001887,0.002906,0.000415,0.000453,0.00034,-0.000792,-0.002906,-0.003208,-0.002189,0.001887,0.004793,0.003698,0.004566,0.001245,0.003359,0.002755,0.000415,-0.000981,-0.003925,-0.009698,-0.000981,0.008189,-0.001849,-0.007736,-0.004113,-0.009283,-0.010151,-0.001359,0.01151,0.000755,0.001774,0.003811,0.004302,0.005057,0.00683,0.008378,0.010717,0.011887,0.015887,0.031435,0.029661,0.028642,0.028076,0.02717,0.034831,0.046982,0.055624,0.015484,0.031017,0.029417,0.02956,0.031126,0.030576,0.037238,0.045293,0.051031,-0.001986,0.004284,-0.004699,-0.009927,-0.005375,-0.01027,-0.010428,-0.005526,-0.001066,-0.000611,-0.002003,-0.005463,-0.00687,-0.007669,-0.009888,-0.010537,-0.009468,-0.009417,-0.001327,-0.004217,-0.000327,-0.001416,-0.001845,0.000128,0.001449,0.001221,0.004188,0.011193,-1.053103,-0.019936,-1.014852,1,0,0,0,0,0,0,0,0,0,0
2020,-0.001171,-0.001737,-0.000868,-0.001624,-0.002454,-0.002643,-0.005513,-0.008496,-0.012158,0.002794,0.001888,0.001171,0.000227,3.8e-05,-0.000604,0.003285,0.011856,0.023109,-0.000453,-0.001133,-0.001775,-0.001699,-0.001661,-0.000831,0.002001,0.003021,0.003021,3.8e-05,-7.6e-05,-0.001208,-0.003323,-0.003625,-0.002605,0.001473,0.00438,0.007363,0.000868,-0.002454,-0.00034,-0.000944,-0.003285,-0.004682,-0.007627,-0.013404,-0.017898,0.009175,-0.000868,-0.006759,-0.003134,-0.008307,-0.009175,-0.000378,0.012498,0.030887,0.001019,0.003058,0.003549,0.004305,0.006079,0.007627,0.009968,0.011139,0.011743,0.015557,0.013782,0.012763,0.012196,0.01129,0.018955,0.031113,0.03976,0.04769,0.015543,0.013942,0.014085,0.015651,0.015101,0.021767,0.029827,0.035568,0.040531,0.006273,-0.002715,-0.007946,-0.003391,-0.008289,-0.008447,-0.003542,0.000921,0.008095,-0.001398,-0.004872,-0.006285,-0.007087,-0.009315,-0.009967,-0.008893,-0.008843,-0.009557,-0.002902,0.001005,-9e-05,-0.000521,0.001461,0.002787,0.002559,0.005538,0.006016,0.010737,-1.060666,-0.015785,-1.032637,1,0,0,0,0,0,0,0,0,0,0
2021,-0.000567,0.000302,-0.000453,-0.001284,-0.001473,-0.004343,-0.007327,-0.010991,-0.013937,-0.000906,-0.001624,-0.002568,-0.002757,-0.003399,0.000491,0.009065,0.02032,0.024512,-0.00068,-0.001322,-0.001246,-0.001209,-0.000378,0.002455,0.003475,0.003475,0.004192,-0.000113,-0.001246,-0.003361,-0.003664,-0.002644,0.001435,0.004343,0.007327,0.008951,-0.003324,-0.001209,-0.001813,-0.004155,-0.005552,-0.008498,-0.014277,-0.018771,-0.026401,-0.010047,-0.015939,-0.012313,-0.017487,-0.018356,-0.009556,0.003324,0.021717,0.025872,0.00204,0.002531,0.003286,0.005061,0.00661,0.008951,0.010122,0.010726,0.011595,-0.001775,-0.002795,-0.003361,-0.004268,0.003399,0.015561,0.02421,0.032142,0.03675,-0.001601,-0.001458,0.000109,-0.000442,0.006226,0.014288,0.020031,0.024995,0.027983,-0.008991,-0.014223,-0.009667,-0.014566,-0.014725,-0.009818,-0.005354,0.001823,0.002104,-0.00348,-0.004896,-0.0057,-0.007932,-0.008585,-0.00751,-0.007459,-0.008174,-0.008263,0.003914,0.002817,0.002386,0.004371,0.0057,0.005471,0.008456,0.008935,0.015043,0.010133,-1.065081,-0.008249,-1.035739,1,0,0,0,0,0,0,0,0,0,0
2022,0.000869,0.000113,-0.000718,-0.000906,-0.003776,-0.00676,-0.010423,-0.013369,-0.017296,-0.000718,-0.001662,-0.00185,-0.002492,0.001397,0.00997,0.021224,0.025416,0.029872,-0.000642,-0.000566,-0.000529,0.000302,0.003134,0.004154,0.004154,0.004872,0.005136,-0.001133,-0.003248,-0.00355,-0.00253,0.001548,0.004456,0.00744,0.009063,0.011292,0.002115,0.001511,-0.000831,-0.002228,-0.005174,-0.010952,-0.015446,-0.023074,-0.029721,-0.005891,-0.002266,-0.00744,-0.008308,0.000491,0.013369,0.03176,0.035914,0.038331,0.000491,0.001246,0.003021,0.00457,0.006911,0.008082,0.008686,0.009554,0.010763,-0.00102,-0.001586,-0.002492,0.005174,0.017334,0.025982,0.033913,0.03852,0.042901,0.000143,0.00171,0.001159,0.007826,0.015887,0.021629,0.026593,0.02958,0.031764,-0.005232,-0.000676,-0.005575,-0.005734,-0.000828,0.003636,0.010812,0.011093,0.009267,-0.001414,-0.002218,-0.004448,-0.0051,-0.004026,-0.003975,-0.00469,-0.004778,-0.006279,-0.001096,-0.001527,0.000457,0.001785,0.001556,0.004538,0.005017,0.011119,0.014831,0.008976,-1.070838,-0.001622,-1.038591,1,0,0,0,0,0,0,0,0,0,0
2023,-0.000755,-0.001585,-0.001774,-0.004641,-0.007623,-0.011283,-0.014226,-0.018151,-0.021019,-0.000943,-0.001132,-0.001774,0.002113,0.010679,0.021924,0.026113,0.030566,0.033358,7.5e-05,0.000113,0.000943,0.003774,0.004792,0.004792,0.005509,0.005774,0.006377,-0.002113,-0.002415,-0.001396,0.002679,0.005585,0.008566,0.010189,0.012415,0.012377,-0.000604,-0.002943,-0.00434,-0.007283,-0.013056,-0.017547,-0.02517,-0.031811,-0.036037,0.003623,-0.001547,-0.002415,0.006377,0.019245,0.037622,0.041773,0.044188,0.045547,0.000755,0.002528,0.004075,0.006415,0.007585,0.008189,0.009056,0.010264,0.010264,-0.000566,-0.001472,0.006189,0.018339,0.026981,0.034905,0.039509,0.043886,0.043207,0.001566,0.001016,0.007677,0.015732,0.02147,0.02643,0.029414,0.031596,0.030934,0.004552,-0.000342,-0.000501,0.004401,0.008861,0.016031,0.016313,0.014488,0.013168,-0.000799,-0.003017,-0.003666,-0.002597,-0.002547,-0.003258,-0.003346,-0.004839,-0.003833,-0.000429,0.001544,0.002865,0.002637,0.005603,0.006079,0.012149,0.01584,0.017703,0.009034,-1.072566,0.00257,-1.041457,1,0,0,0,0,0,0,0,0,0,0
