,left_elbow_x_cumsum_0,left_elbow_x_cumsum_1,left_elbow_x_cumsum_2,left_elbow_x_cumsum_3,left_elbow_x_cumsum_4,left_elbow_x_cumsum_5,left_elbow_x_cumsum_6,left_elbow_x_cumsum_7,left_elbow_x_cumsum_8,left_elbow_y_cumsum_0,left_elbow_y_cumsum_1,left_elbow_y_cumsum_2,left_elbow_y_cumsum_3,left_elbow_y_cumsum_4,left_elbow_y_cumsum_5,left_elbow_y_cumsum_6,left_elbow_y_cumsum_7,left_elbow_y_cumsum_8,right_elbow_x_cumsum_0,right_elbow_x_cumsum_1,right_elbow_x_cumsum_2,right_elbow_x_cumsum_3,right_elbow_x_cumsum_4,right_elbow_x_cumsum_5,right_elbow_x_cumsum_6,right_elbow_x_cumsum_7,right_elbow_x_cumsum_8,right_elbow_y_cumsum_0,right_elbow_y_cumsum_1,right_elbow_y_cumsum_2,right_elbow_y_cumsum_3,right_elbow_y_cumsum_4,right_elbow_y_cumsum_5,right_elbow_y_cumsum_6,right_elbow_y_cumsum_7,right_elbow_y_cumsum_8,left_wrist_x_cumsum_0,left_wrist_x_cumsum_1,left_wrist_x_cumsum_2,left_wrist_x_cumsum_3,left_wrist_x_cumsum_4,left_wrist_x_cumsum_5,left_wrist_x_cumsum_6,left_wrist_x_cumsum_7,left_wrist_x_cumsum_8,left_wrist_y_cumsum_0,left_wrist_y_cumsum_1,left_wrist_y_cumsum_2,left_wrist_y_cumsum_3,left_wrist_y_cumsum_4,left_wrist_y_cumsum_5,left_wrist_y_cumsum_6,left_wrist_y_cumsum_7,left_wrist_y_cumsum_8,right_wrist_x_cumsum_0,right_wrist_x_cumsum_1,right_wrist_x_cumsum_2,right_wrist_x_cumsum_3,right_wrist_x_cumsum_4,right_wrist_x_cumsum_5,right_wrist_x_cumsum_6,right_wrist_x_cumsum_7,right_wrist_x_cumsum_8,right_wrist_y_cumsum_0,right_wrist_y_cumsum_1,right_wrist_y_cumsum_2,right_wrist_y_cumsum_3,right_wrist_y_cumsum_4,right_wrist_y_cumsum_5,right_wrist_y_cumsum_6,right_wrist_y_cumsum_7,right_wrist_y_cumsum_8,right_forearm_r_cumsum_0,right_forearm_r_cumsum_1,right_forearm_r_cumsum_2,right_forearm_r_cumsum_3,right_forearm_r_cumsum_4,right_forearm_r_cumsum_5,right_forearm_r_cumsum_6,right_forearm_r_cumsum_7,right_forearm_r_cumsum_8,left_forearm_r_cumsum_0,left_forearm_r_cumsum_1,left_forearm_r_cumsum_2,left_forearm_r_cumsum_3,left_forearm_r_cumsum_4,left_forearm_r_cumsum_5,left_forearm_r_cumsum_6,left_forearm_r_cumsum_7,left_forearm_r_cumsum_8,right_forearm_angle_cumsum_0,right_forearm_angle_cumsum_1,right_forearm_angle_cumsum_2,right_forearm_angle_cumsum_3,right_forearm_angle_cumsum_4,right_forearm_angle_cumsum_5,right_forearm_angle_cumsum_6,right_forearm_angle_cumsum_7,right_forearm_angle_cumsum_8,left_forearm_angle_cumsum_0,left_forearm_angle_cumsum_1,left_forearm_angle_cumsum_2,left_forearm_angle_cumsum_3,left_forearm_angle_cumsum_4,left_forearm_angle_cumsum_5,left_forearm_angle_cumsum_6,left_forearm_angle_cumsum_7,left_forearm_angle_cumsum_8,shoulder_wrist_right_x,shoulder_wrist_right_y,shoulder_wrist_left_x,shoulder_wrist_left_y,gt_idle,gt_sr,gt_sl,gt_r,gt_rl,gt_su,gt_sd,gt_pin,gt_spr,gt_ft,gt_p
2204,0.00655,0.012507,0.017561,0.026871,0.037186,0.045592,0.053638,0.061349,0.063412,-0.021197,-0.051111,-0.092165,-0.132213,-0.165195,-0.202097,-0.234719,-0.253131,-0.271904,-0.000284,-0.006344,-0.018026,-0.033034,-0.053406,-0.067873,-0.085305,-0.087291,-0.094176,-0.007272,-0.028341,-0.069059,-0.112202,-0.148614,-0.16976,-0.18353,-0.206533,-0.22724,0.002037,-0.003997,-0.010779,-0.027593,-0.044123,-0.056475,-0.070168,-0.085202,-0.099617,-0.147969,-0.271285,-0.372192,-0.476451,-0.552473,-0.596415,-0.640589,-0.663463,-0.671663,-0.011243,-0.014028,-0.007556,-0.005673,0.002656,0.012662,0.021816,0.032957,0.043143,-0.14441,-0.281136,-0.381605,-0.487772,-0.597034,-0.664004,-0.695517,-0.717385,-0.726359,0.052185,0.135949,0.179472,0.231848,0.29463,0.335489,0.350141,0.348084,0.335665,0.087793,0.162751,0.213236,0.266389,0.302261,0.305642,0.314285,0.31676,0.305371,0.000887,0.003699,0.008654,0.017544,0.040207,0.068213,0.101329,0.11749,0.136631,-0.004955,-0.016559,-0.032497,-0.07005,-0.11796,-0.152932,-0.192332,-0.233825,-0.261328,0.164279,0.23639,-0.174413,0.335219,0,0,0,0,0,0,0,0,0,1,0
2205,0.00602,0.011129,0.020537,0.030962,0.039459,0.04759,0.055383,0.057468,0.056686,-0.030233,-0.071724,-0.112199,-0.145533,-0.182829,-0.215798,-0.234407,-0.25338,-0.272771,-0.006125,-0.017931,-0.033099,-0.053689,-0.06831,-0.085928,-0.087935,-0.094894,-0.102947,-0.021293,-0.062446,-0.106049,-0.142849,-0.16422,-0.178138,-0.201385,-0.222314,-0.239333,-0.006099,-0.012953,-0.029946,-0.046652,-0.059136,-0.072975,-0.08817,-0.102739,-0.114832,-0.124631,-0.226614,-0.331985,-0.408817,-0.453228,-0.497873,-0.520991,-0.529279,-0.546245,-0.002815,0.003727,0.00563,0.014048,0.02416,0.033412,0.044671,0.054966,0.061716,-0.138184,-0.239724,-0.347023,-0.45745,-0.525135,-0.556983,-0.579084,-0.588154,-0.611923,0.084657,0.128644,0.181578,0.245029,0.286325,0.301133,0.299054,0.286503,0.293124,0.075757,0.126781,0.1805,0.216755,0.220172,0.228907,0.231409,0.219898,0.217195,0.003029,0.008366,0.017942,0.042351,0.072516,0.108184,0.125591,0.146207,0.163952,-0.012499,-0.029665,-0.070113,-0.121716,-0.159382,-0.20182,-0.246511,-0.276134,-0.295503,0.157311,0.262237,-0.161792,0.351638,0,0,0,0,0,0,0,0,0,1,0
2206,0.005181,0.014723,0.025295,0.033912,0.042159,0.050062,0.052177,0.051384,0.049375,-0.04208,-0.083128,-0.116935,-0.154759,-0.188195,-0.207067,-0.22631,-0.245975,-0.256601,-0.011974,-0.027357,-0.048238,-0.063066,-0.080934,-0.08297,-0.090027,-0.098194,-0.092882,-0.041736,-0.085956,-0.123278,-0.144952,-0.159067,-0.182644,-0.203869,-0.221129,-0.236697,-0.006952,-0.024185,-0.041128,-0.053789,-0.067824,-0.083234,-0.098009,-0.110274,-0.123358,-0.103428,-0.210292,-0.288213,-0.333253,-0.378531,-0.401976,-0.410381,-0.427588,-0.409483,0.006634,0.008564,0.017101,0.027357,0.03674,0.048159,0.058599,0.065445,0.076045,-0.102979,-0.211799,-0.323791,-0.392434,-0.424734,-0.447148,-0.456346,-0.480452,-0.480954,0.044611,0.098295,0.162645,0.204526,0.219544,0.217435,0.204706,0.211422,0.196419,0.051746,0.106227,0.142996,0.146461,0.15532,0.157857,0.146183,0.143442,0.114668,0.00589,0.016456,0.043392,0.076679,0.116039,0.135248,0.157998,0.177579,0.18439,-0.018943,-0.063577,-0.120521,-0.162087,-0.208917,-0.258234,-0.290923,-0.312297,-0.330015,0.148263,0.264632,-0.148966,0.333448,0,0,0,0,0,0,0,0,0,1,0
2207,0.009513,0.020054,0.028645,0.036867,0.044747,0.046855,0.046064,0.044062,0.042849,-0.040926,-0.074631,-0.112341,-0.145678,-0.164493,-0.183678,-0.203285,-0.213878,-0.221125,-0.015337,-0.036156,-0.05094,-0.068754,-0.070783,-0.077819,-0.085962,-0.080666,-0.078373,-0.044088,-0.081298,-0.102907,-0.11698,-0.140486,-0.161647,-0.178856,-0.194377,-0.207158,-0.017182,-0.034074,-0.046697,-0.06069,-0.076054,-0.090785,-0.103013,-0.116057,-0.133081,-0.106544,-0.184232,-0.229137,-0.274279,-0.297653,-0.306034,-0.323189,-0.305138,-0.301264,0.001924,0.010436,0.02066,0.030016,0.0414,0.051809,0.058635,0.069202,0.08056,-0.108494,-0.22015,-0.288588,-0.320791,-0.343138,-0.352309,-0.376343,-0.376843,-0.378503,0.053523,0.117681,0.159436,0.174409,0.172307,0.159616,0.166311,0.151353,0.140481,0.054318,0.090976,0.094431,0.103263,0.105793,0.094154,0.091421,0.062733,0.051975,0.010347,0.036723,0.069318,0.10786,0.12667,0.148947,0.168121,0.174789,0.184831,-0.043706,-0.099467,-0.140169,-0.186025,-0.234317,-0.266327,-0.287256,-0.304606,-0.325619,0.138793,0.267144,-0.132491,0.327817,1,0,0,0,0,0,0,0,0,0,0
2208,0.010538,0.019126,0.027346,0.035223,0.037331,0.03654,0.034538,0.033326,0.03164,-0.033695,-0.071394,-0.104721,-0.123531,-0.14271,-0.16231,-0.172901,-0.180146,-0.181911,-0.020812,-0.035592,-0.053401,-0.055429,-0.062464,-0.070604,-0.065309,-0.063017,-0.059882,-0.037199,-0.058802,-0.07287,-0.096369,-0.117524,-0.134727,-0.150244,-0.163022,-0.169186,-0.016887,-0.029506,-0.043495,-0.058854,-0.073581,-0.085805,-0.098846,-0.115864,-0.130143,-0.077664,-0.122556,-0.167685,-0.191052,-0.19943,-0.216581,-0.198534,-0.194662,-0.177195,0.008509,0.018731,0.028084,0.039465,0.049871,0.056694,0.067258,0.078613,0.085041,-0.111623,-0.18004,-0.212234,-0.234574,-0.243742,-0.267769,-0.268269,-0.269929,-0.255992,0.064139,0.105881,0.12085,0.118748,0.106061,0.112754,0.097801,0.086932,0.066984,0.036647,0.040101,0.048931,0.05146,0.039824,0.037092,0.008413,-0.002342,-0.020885,0.026321,0.058848,0.097309,0.116079,0.13831,0.157444,0.164099,0.174119,0.177866,-0.055644,-0.096261,-0.142021,-0.190212,-0.222155,-0.243041,-0.260355,-0.281323,-0.296626,0.134127,0.254324,-0.118634,0.309032,1,0,0,0,0,0,0,0,0,0,0
2209,0.008564,0.016761,0.024615,0.026717,0.025929,0.023932,0.022724,0.021043,0.020018,-0.037593,-0.070825,-0.089582,-0.108707,-0.128252,-0.138813,-0.146037,-0.147797,-0.145591,-0.014738,-0.032496,-0.034519,-0.041534,-0.049651,-0.044371,-0.042085,-0.038959,-0.038302,-0.021542,-0.03557,-0.059003,-0.080098,-0.097253,-0.112726,-0.125467,-0.131615,-0.130511,-0.012584,-0.026533,-0.041849,-0.056534,-0.068723,-0.081727,-0.098698,-0.112936,-0.121816,-0.044765,-0.089766,-0.113068,-0.121422,-0.138524,-0.120529,-0.116667,-0.09925,-0.079967,0.010193,0.019519,0.030868,0.041245,0.048049,0.058583,0.069906,0.076316,0.082725,-0.068224,-0.100327,-0.122604,-0.131746,-0.155705,-0.156204,-0.157859,-0.143962,-0.122315,0.041625,0.056551,0.054455,0.041804,0.048479,0.033568,0.022729,0.002837,-0.017371,0.003444,0.012249,0.014771,0.003168,0.000443,-0.028154,-0.038879,-0.057369,-0.073796,0.03189,0.069596,0.087999,0.109794,0.128553,0.135077,0.144901,0.148575,0.153484,-0.03982,-0.084684,-0.13193,-0.163247,-0.183723,-0.200698,-0.221255,-0.236258,-0.24468,0.128973,0.232433,-0.110314,0.28716,1,0,0,0,0,0,0,0,0,0,0
2210,0.008186,0.01603,0.018129,0.017342,0.015348,0.014141,0.012462,0.011439,0.007713,-0.033189,-0.051921,-0.071021,-0.090541,-0.101088,-0.108303,-0.11006,-0.107857,-0.104184,-0.017736,-0.019756,-0.026761,-0.034868,-0.029594,-0.027312,-0.02419,-0.023534,-0.022301,-0.01401,-0.037413,-0.05848,-0.075612,-0.091066,-0.10379,-0.109929,-0.108827,-0.107096,-0.013931,-0.029227,-0.043893,-0.056067,-0.069053,-0.086002,-0.100222,-0.10909,-0.116724,-0.044942,-0.068214,-0.076557,-0.093637,-0.075665,-0.071808,-0.054414,-0.035156,-0.016476,0.009314,0.020648,0.031011,0.037806,0.048327,0.059635,0.066036,0.072438,0.076741,-0.032061,-0.054309,-0.063439,-0.087366,-0.087865,-0.089518,-0.075639,-0.05402,-0.043368,0.014907,0.012814,0.000179,0.006845,-0.008047,-0.018871,-0.038737,-0.058919,-0.06762,0.008793,0.011312,-0.000276,-0.002997,-0.031557,-0.042268,-0.060734,-0.077139,-0.091723,0.037364,0.055599,0.077195,0.095784,0.102248,0.111983,0.115623,0.120488,0.122688,-0.044455,-0.091272,-0.122303,-0.142593,-0.159413,-0.179784,-0.19465,-0.202996,-0.20707,0.126019,0.22139,-0.103563,0.266982,1,0,0,0,0,0,0,0,0,0,0
2211,0.007835,0.009932,0.009146,0.007154,0.005949,0.004271,0.003249,-0.000472,-0.00587,-0.01871,-0.037787,-0.057284,-0.067818,-0.075025,-0.07678,-0.074579,-0.07091,-0.068185,-0.002018,-0.009014,-0.017112,-0.011845,-0.009565,-0.006446,-0.005791,-0.00456,-0.004062,-0.023375,-0.044417,-0.061529,-0.076964,-0.089673,-0.095805,-0.094705,-0.092975,-0.091901,-0.015277,-0.029926,-0.042085,-0.055056,-0.071985,-0.086188,-0.095045,-0.102671,-0.109589,-0.023244,-0.031577,-0.048636,-0.030686,-0.026834,-0.00946,0.009774,0.028432,0.036765,0.011321,0.021671,0.028459,0.038967,0.050261,0.056655,0.063049,0.067347,0.071775,-0.022222,-0.031341,-0.05524,-0.055738,-0.057389,-0.043526,-0.021934,-0.011294,-0.00207,-0.002091,-0.01471,-0.008053,-0.022926,-0.033737,-0.05358,-0.073738,-0.082429,-0.090263,0.002516,-0.009058,-0.011776,-0.040302,-0.051001,-0.069445,-0.08583,-0.100397,-0.105824,0.018084,0.039501,0.057935,0.064346,0.074,0.07761,0.082435,0.084617,0.087081,-0.046428,-0.077202,-0.097324,-0.114004,-0.134206,-0.148948,-0.157225,-0.161266,-0.162688,0.121953,0.211503,-0.098018,0.257511,1,0,0,0,0,0,0,0,0,0,0
2212,0.002096,0.00131,-0.000681,-0.001886,-0.003562,-0.004584,-0.008304,-0.0137,-0.017105,-0.01907,-0.038558,-0.049089,-0.056292,-0.058047,-0.055847,-0.05218,-0.049455,-0.048015,-0.006994,-0.015088,-0.009823,-0.007544,-0.004427,-0.003772,-0.002541,-0.002043,-0.000891,-0.021034,-0.038139,-0.053568,-0.066272,-0.072402,-0.071302,-0.069573,-0.068499,-0.06698,-0.014643,-0.026797,-0.039763,-0.056685,-0.070882,-0.079736,-0.087359,-0.094274,-0.099094,-0.00833,-0.025383,-0.007439,-0.003589,0.013778,0.033005,0.051656,0.059986,0.064386,0.010347,0.017131,0.027635,0.038925,0.045317,0.051708,0.056004,0.060431,0.065984,-0.009116,-0.033005,-0.033503,-0.035153,-0.021296,0.000288,0.010923,0.020144,0.02499,-0.012615,-0.00596,-0.020828,-0.031634,-0.051469,-0.071619,-0.080307,-0.088137,-0.091075,-0.011569,-0.014286,-0.042801,-0.053495,-0.071932,-0.088311,-0.102872,-0.108297,-0.111093,0.021358,0.039742,0.046135,0.055762,0.059362,0.064173,0.066349,0.068806,0.071183,-0.030689,-0.050756,-0.06739,-0.087536,-0.102238,-0.110492,-0.114521,-0.11594,-0.11706,0.116467,0.206387,-0.094275,0.252135,1,0,0,0,0,0,0,0,0,0,0
2213,-0.000784,-0.002768,-0.00397,-0.005641,-0.00666,-0.010369,-0.015749,-0.019144,-0.021808,-0.019431,-0.029931,-0.037113,-0.038863,-0.036669,-0.033013,-0.030296,-0.02886,-0.028207,-0.00807,-0.002821,-0.000548,0.00256,0.003212,0.00444,0.004936,0.006085,0.006242,-0.017055,-0.032438,-0.045105,-0.051217,-0.05012,-0.048396,-0.047325,-0.04581,-0.042467,-0.012119,-0.025047,-0.041919,-0.056074,-0.064902,-0.072502,-0.079397,-0.084203,-0.088016,-0.017003,0.000888,0.004727,0.022043,0.041213,0.059809,0.068115,0.072502,0.082375,0.006764,0.017238,0.028494,0.034867,0.04124,0.045523,0.049937,0.055474,0.058947,-0.023819,-0.024315,-0.025961,-0.012145,0.009376,0.01998,0.029173,0.034005,0.040482,0.006636,-0.008189,-0.018963,-0.03874,-0.058831,-0.067493,-0.0753,-0.078229,-0.081032,-0.002709,-0.03114,-0.041803,-0.060185,-0.076516,-0.091034,-0.096444,-0.099232,-0.108271,0.018008,0.024271,0.033702,0.037229,0.041941,0.044073,0.04648,0.048808,0.050548,-0.019657,-0.035952,-0.055687,-0.070089,-0.078174,-0.082122,-0.083511,-0.084609,-0.085895,0.112975,0.198408,-0.091387,0.241558,1,0,0,0,0,0,0,0,0,0,0
2214,-0.00198,-0.003178,-0.004845,-0.005861,-0.00956,-0.014926,-0.018313,-0.02097,-0.023054,-0.010472,-0.017635,-0.019381,-0.017192,-0.013546,-0.010836,-0.009404,-0.008753,-0.007841,0.005236,0.007502,0.010602,0.011253,0.012478,0.012973,0.014119,0.014275,0.014926,-0.015343,-0.027977,-0.034072,-0.032978,-0.031259,-0.030191,-0.02868,-0.025346,-0.023418,-0.012894,-0.029722,-0.043841,-0.052645,-0.060226,-0.067103,-0.071896,-0.075699,-0.07721,0.017844,0.021673,0.038944,0.058064,0.076611,0.084894,0.089271,0.099117,0.103285,0.010446,0.021673,0.028029,0.034385,0.038657,0.043059,0.048582,0.052046,0.053192,-0.000495,-0.002136,0.011644,0.033109,0.043685,0.052854,0.057673,0.064133,0.067572,-0.014786,-0.025532,-0.045257,-0.065295,-0.073935,-0.081722,-0.084643,-0.087438,-0.088891,-0.028357,-0.038992,-0.057326,-0.073614,-0.088094,-0.09349,-0.09627,-0.105286,-0.108586,0.006149,0.015408,0.018871,0.023498,0.025591,0.027955,0.03024,0.031948,0.032247,-0.015999,-0.035375,-0.049515,-0.057454,-0.06133,-0.062694,-0.063772,-0.065034,-0.06492,0.111758,0.193859,-0.090518,0.237073,1,0,0,0,0,0,0,0,0,0,0
2215,-0.001199,-0.002866,-0.003882,-0.007583,-0.01295,-0.016338,-0.018995,-0.02108,-0.023008,-0.007166,-0.008911,-0.006723,-0.003075,-0.000365,0.001068,0.00172,0.002632,0.002814,0.002267,0.005368,0.006019,0.007244,0.007739,0.008885,0.009042,0.009693,0.010371,-0.012638,-0.018735,-0.01764,-0.015921,-0.014852,-0.013341,-0.010006,-0.008078,-0.007035,-0.016833,-0.030955,-0.039763,-0.047345,-0.054224,-0.059019,-0.062823,-0.064334,-0.064647,0.00383,0.021106,0.040232,0.058784,0.06707,0.071448,0.081297,0.085466,0.086092,0.01123,0.017588,0.023946,0.028219,0.032623,0.038147,0.041613,0.042759,0.042994,-0.001642,0.012142,0.033613,0.044192,0.053364,0.058185,0.064647,0.068086,0.068607,-0.01075,-0.03048,-0.050525,-0.059167,-0.066956,-0.069877,-0.072674,-0.074127,-0.073653,-0.010638,-0.028977,-0.04527,-0.059755,-0.065151,-0.067933,-0.076951,-0.080252,-0.080868,0.009278,0.012748,0.017384,0.019482,0.02185,0.02414,0.025851,0.026151,0.025923,-0.019416,-0.033585,-0.041539,-0.045423,-0.04679,-0.04787,-0.049135,-0.04902,-0.048184,0.111398,0.193092,-0.091158,0.236508,1,0,0,0,0,0,0,0,0,0,0
2216,-0.001667,-0.002682,-0.00638,-0.011744,-0.015129,-0.017785,-0.019868,-0.021795,-0.022759,-0.001745,0.000443,0.004088,0.006796,0.008229,0.00888,0.009791,0.009973,0.009921,0.003099,0.00375,0.004974,0.005468,0.006614,0.00677,0.007421,0.008098,0.008281,-0.006093,-0.005,-0.003281,-0.002213,-0.000703,0.00263,0.004557,0.005599,0.004635,-0.014114,-0.022915,-0.030493,-0.037367,-0.042159,-0.04596,-0.047471,-0.047783,-0.046846,0.017264,0.036378,0.054918,0.063199,0.067574,0.077417,0.081583,0.082208,0.085046,0.006354,0.012707,0.016978,0.021379,0.026899,0.030363,0.031508,0.031743,0.031639,0.013775,0.035232,0.045804,0.05497,0.059788,0.066246,0.069683,0.070204,0.066246,-0.019718,-0.039749,-0.048385,-0.056169,-0.059089,-0.061884,-0.063336,-0.062863,-0.059912,-0.018328,-0.03461,-0.049085,-0.054478,-0.057258,-0.066271,-0.069569,-0.070185,-0.07326,0.003454,0.00807,0.010157,0.012515,0.014795,0.016498,0.016796,0.01657,0.016296,-0.014105,-0.022024,-0.02589,-0.027251,-0.028326,-0.029585,-0.029471,-0.028638,-0.027808,0.111503,0.196645,-0.092592,0.233997,1,0,0,0,0,0,0,0,0,0,0
2217,-0.001016,-0.004713,-0.010077,-0.013462,-0.016118,-0.018201,-0.020128,-0.021092,-0.021638,0.002187,0.005833,0.008541,0.009973,0.010624,0.011535,0.011718,0.011666,0.011692,0.000651,0.001875,0.00237,0.003515,0.003672,0.004322,0.005,0.005182,0.005416,0.001094,0.002812,0.00388,0.00539,0.008723,0.01065,0.011692,0.010728,0.010025,-0.008801,-0.016379,-0.023253,-0.028044,-0.031846,-0.033356,-0.033669,-0.032731,-0.03221,0.019113,0.037653,0.045933,0.050308,0.06015,0.064317,0.064941,0.06778,0.070436,0.006354,0.010624,0.015025,0.020545,0.024008,0.025154,0.025388,0.025284,0.024763,0.021456,0.032028,0.041194,0.046011,0.052469,0.055906,0.056427,0.052469,0.048667,-0.020031,-0.028667,-0.03645,-0.03937,-0.042164,-0.043617,-0.043144,-0.040193,-0.037183,-0.016282,-0.030756,-0.036149,-0.038929,-0.047942,-0.05124,-0.051856,-0.05493,-0.057656,0.004614,0.006702,0.009059,0.011338,0.013041,0.013339,0.013113,0.012839,0.012326,-0.007917,-0.011782,-0.013143,-0.014217,-0.015476,-0.015363,-0.01453,-0.0137,-0.0133,0.112162,0.200105,-0.093643,0.232073,1,0,0,0,0,0,0,0,0,0,0
2218,-0.003701,-0.009069,-0.012457,-0.015115,-0.0172,-0.019128,-0.020093,-0.02064,-0.021239,0.003648,0.006359,0.007792,0.008444,0.009356,0.009538,0.009486,0.009512,0.009512,0.001225,0.00172,0.002867,0.003023,0.003675,0.004352,0.004535,0.004769,0.005681,0.00172,0.002788,0.0043,0.007636,0.009564,0.010607,0.009642,0.008939,0.008678,-0.007584,-0.014464,-0.019259,-0.023064,-0.024575,-0.024888,-0.02395,-0.023428,-0.023064,0.018555,0.026842,0.03122,0.041071,0.045241,0.045866,0.048707,0.051365,0.053685,0.004274,0.008678,0.014203,0.017669,0.018816,0.01905,0.018946,0.018425,0.017825,0.010581,0.019754,0.024575,0.031038,0.034478,0.034999,0.031038,0.027233,0.026373,-0.008643,-0.016433,-0.019356,-0.022152,-0.023606,-0.023132,-0.020179,-0.017166,-0.016712,-0.014487,-0.019884,-0.022666,-0.031686,-0.034987,-0.035603,-0.03868,-0.041408,-0.043813,0.002099,0.00447,0.006762,0.008475,0.008775,0.008547,0.008272,0.007756,0.006977,-0.003887,-0.005256,-0.006337,-0.007603,-0.007489,-0.006651,-0.005816,-0.005414,-0.005056,0.113041,0.200857,-0.094635,0.230585,1,0,0,0,0,0,0,0,0,0,0
2219,-0.005391,-0.008794,-0.011463,-0.013557,-0.015494,-0.016462,-0.017012,-0.017614,-0.018163,0.002722,0.004161,0.004816,0.005732,0.005915,0.005863,0.005889,0.005889,0.005548,0.000497,0.001649,0.001806,0.00246,0.003141,0.003324,0.003559,0.004475,0.004894,0.001073,0.002591,0.005941,0.007878,0.008925,0.007956,0.00725,0.006988,0.007066,-0.006909,-0.011725,-0.015546,-0.017064,-0.017378,-0.016436,-0.015913,-0.015546,-0.015651,0.008323,0.01272,0.022613,0.0268,0.027428,0.030281,0.032951,0.03528,0.037793,0.004423,0.009972,0.013452,0.014604,0.01484,0.014735,0.014211,0.01361,0.013217,0.009213,0.014054,0.020545,0.024,0.024523,0.020545,0.016724,0.01586,0.014316,-0.007823,-0.010758,-0.013567,-0.015027,-0.014551,-0.011585,-0.008559,-0.008104,-0.006562,-0.005421,-0.008214,-0.017273,-0.020588,-0.021207,-0.024298,-0.027037,-0.029452,-0.032335,0.002442,0.004805,0.00657,0.006879,0.006644,0.00636,0.005829,0.005025,0.00453,-0.00141,-0.002524,-0.003829,-0.003711,-0.002848,-0.001988,-0.001573,-0.001204,-0.001127,0.113509,0.20267,-0.095228,0.228918,1,0,0,0,0,0,0,0,0,0,0
2220,-0.003408,-0.006082,-0.008179,-0.010119,-0.011089,-0.011639,-0.012242,-0.012793,-0.013212,0.001442,0.002097,0.003015,0.003198,0.003146,0.003172,0.003172,0.002831,0.002307,0.001153,0.001311,0.001966,0.002648,0.002831,0.003067,0.003985,0.004404,0.004535,0.00152,0.004876,0.006816,0.007865,0.006895,0.006187,0.005925,0.006003,0.005872,-0.004824,-0.008651,-0.010171,-0.010486,-0.009542,-0.009018,-0.008651,-0.008756,-0.008887,0.004404,0.014313,0.018508,0.019137,0.021994,0.024668,0.027002,0.029518,0.031275,0.005558,0.009044,0.010198,0.010434,0.010329,0.009804,0.009201,0.008808,0.008966,0.00485,0.011351,0.014812,0.015336,0.011351,0.007524,0.006659,0.005112,0.003958,-0.00294,-0.005753,-0.007215,-0.006739,-0.003768,-0.000737,-0.000281,0.001263,0.002284,-0.002798,-0.011872,-0.015192,-0.015813,-0.018908,-0.021652,-0.024071,-0.026958,-0.029256,0.00239,0.004175,0.004487,0.00425,0.003963,0.003425,0.002613,0.002111,0.002076,-0.001127,-0.002446,-0.002327,-0.001454,-0.000584,-0.000165,0.000208,0.000287,0.000316,0.113607,0.204143,-0.096066,0.227848,1,0,0,0,0,0,0,0,0,0,0
2221,-0.002676,-0.004774,-0.006715,-0.007686,-0.008237,-0.00884,-0.009391,-0.00981,-0.009942,0.000656,0.001574,0.001757,0.001705,0.001731,0.001731,0.00139,0.000866,0.000603,0.000157,0.000813,0.001495,0.001679,0.001915,0.002833,0.003253,0.003384,0.005377,0.003358,0.005299,0.006348,0.005377,0.004669,0.004407,0.004486,0.004354,0.004066,-0.00383,-0.005351,-0.005666,-0.004722,-0.004197,-0.00383,-0.003935,-0.004066,-0.004092,0.009915,0.014112,0.014742,0.017601,0.020277,0.022611,0.02513,0.026887,0.029458,0.003489,0.004643,0.004879,0.004774,0.004249,0.003646,0.003253,0.00341,0.003961,0.006505,0.009968,0.010492,0.006505,0.002676,0.00181,0.000262,-0.000892,-0.001784,-0.002815,-0.004278,-0.003801,-0.000828,0.002204,0.002661,0.004206,0.005227,0.0057,-0.009079,-0.012402,-0.013022,-0.016119,-0.018865,-0.021285,-0.024175,-0.026474,-0.029304,0.001793,0.002107,0.001868,0.00158,0.00104,0.000224,-0.000279,-0.000315,-0.001117,-0.001326,-0.001206,-0.000329,0.000545,0.000966,0.001341,0.001419,0.001449,0.001366,0.113428,0.205301,-0.097102,0.225873,1,0,0,0,0,0,0,0,0,0,0
